track,trackid,track_uri,album_name,album_id,artist,duration,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
The Hole,1JSanboctECdzwkzLTbys0,2prhqQJ7vPmdnnvJKzxKRo,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,122853,FALSE,32,0.488,0.998,11,-4.554,0,0.115,4.64e-5,0.376,0.327,0.216,136.939,audio_features,spotify:track:2prhqQJ7vPmdnnvJKzxKRo,https://api.spotify.com/v1/tracks/2prhqQJ7vPmdnnvJKzxKRo,https://api.spotify.com/v1/audio-analysis/2prhqQJ7vPmdnnvJKzxKRo,122853,4
Leech,1JSanboctECdzwkzLTbys0,5B9JtLoCMJOPsMSE9W9moV,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,97346,TRUE,26,0.382,0.922,8,-5.311,1,0.0642,1.12e-5,0.967,0.282,0.235,164.97,audio_features,spotify:track:5B9JtLoCMJOPsMSE9W9moV,https://api.spotify.com/v1/tracks/5B9JtLoCMJOPsMSE9W9moV,https://api.spotify.com/v1/audio-analysis/5B9JtLoCMJOPsMSE9W9moV,97347,4
Cloudkicker,1JSanboctECdzwkzLTbys0,39PSVi8CucWekc9p9tMADE,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,179693,FALSE,20,0.368,0.991,7,-3.683,1,0.162,2.13e-4,0.101,0.174,0.0716,165.854,audio_features,spotify:track:39PSVi8CucWekc9p9tMADE,https://api.spotify.com/v1/tracks/39PSVi8CucWekc9p9tMADE,https://api.spotify.com/v1/audio-analysis/39PSVi8CucWekc9p9tMADE,179693,3
Body Stuffer,1JSanboctECdzwkzLTbys0,5TKhvOXnxp3yijXLXlNkwq,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,93480,FALSE,20,0.382,0.958,11,-4.977,1,0.189,2.73e-6,0.109,0.135,0.388,186.923,audio_features,spotify:track:5TKhvOXnxp3yijXLXlNkwq,https://api.spotify.com/v1/tracks/5TKhvOXnxp3yijXLXlNkwq,https://api.spotify.com/v1/audio-analysis/5TKhvOXnxp3yijXLXlNkwq,93480,4
Nine Lives,1JSanboctECdzwkzLTbys0,2MQMyWA4z2lajl6zzyxieK,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,76520,TRUE,18,0.315,0.971,6,-4.807,1,0.23,4.65e-5,0.765,0.312,0.175,186.006,audio_features,spotify:track:2MQMyWA4z2lajl6zzyxieK,https://api.spotify.com/v1/tracks/2MQMyWA4z2lajl6zzyxieK,https://api.spotify.com/v1/audio-analysis/2MQMyWA4z2lajl6zzyxieK,76520,4
Monochrome / F.F.S.,1JSanboctECdzwkzLTbys0,38q2dSlxQzqhxe5QdBudhp,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,100973,TRUE,19,0.426,0.995,11,-3.997,1,0.106,2.35e-5,0.0103,0.394,0.396,98.506,audio_features,spotify:track:38q2dSlxQzqhxe5QdBudhp,https://api.spotify.com/v1/tracks/38q2dSlxQzqhxe5QdBudhp,https://api.spotify.com/v1/audio-analysis/38q2dSlxQzqhxe5QdBudhp,100973,4
The Great Escape,1JSanboctECdzwkzLTbys0,4bfRS1pueHB21xi6z5EFmZ,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,53960,FALSE,20,0.368,0.927,0,-4.913,1,0.0917,5.66e-6,0.379,0.534,0.69,185.153,audio_features,spotify:track:4bfRS1pueHB21xi6z5EFmZ,https://api.spotify.com/v1/tracks/4bfRS1pueHB21xi6z5EFmZ,https://api.spotify.com/v1/audio-analysis/4bfRS1pueHB21xi6z5EFmZ,53960,4
Locked in Skin,1JSanboctECdzwkzLTbys0,5iYpaO6BRZtE6osaNsx29E,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,168240,FALSE,17,0.391,0.993,6,-4.728,1,0.0866,1.15e-4,0.869,0.14,0.368,183.943,audio_features,spotify:track:5iYpaO6BRZtE6osaNsx29E,https://api.spotify.com/v1/tracks/5iYpaO6BRZtE6osaNsx29E,https://api.spotify.com/v1/audio-analysis/5iYpaO6BRZtE6osaNsx29E,168240,4
S.O.S.,1JSanboctECdzwkzLTbys0,3BARTkFhaZSgJTnLcNCP1u,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,86653,TRUE,18,0.337,0.989,7,-4.089,1,0.1,1.27e-5,0.0219,0.316,0.459,184.866,audio_features,spotify:track:3BARTkFhaZSgJTnLcNCP1u,https://api.spotify.com/v1/tracks/3BARTkFhaZSgJTnLcNCP1u,https://api.spotify.com/v1/audio-analysis/3BARTkFhaZSgJTnLcNCP1u,86653,4
Prometheus,1JSanboctECdzwkzLTbys0,53I4yyrL4zA078GNAfrLzy,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,107693,FALSE,16,0.536,0.943,11,-5.995,0,0.104,0.00322,0.0792,0.158,0.285,155.932,audio_features,spotify:track:53I4yyrL4zA078GNAfrLzy,https://api.spotify.com/v1/tracks/53I4yyrL4zA078GNAfrLzy,https://api.spotify.com/v1/audio-analysis/53I4yyrL4zA078GNAfrLzy,107693,4
Just a Taste,1JSanboctECdzwkzLTbys0,2ErqnJXfuhkcNglnujuq0S,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,159360,FALSE,16,0.467,0.96,5,-6.153,0,0.0553,1.35e-5,0.884,0.242,0.284,138.001,audio_features,spotify:track:2ErqnJXfuhkcNglnujuq0S,https://api.spotify.com/v1/tracks/2ErqnJXfuhkcNglnujuq0S,https://api.spotify.com/v1/audio-analysis/2ErqnJXfuhkcNglnujuq0S,159360,4
Reprieve,1JSanboctECdzwkzLTbys0,1jERSa99iNTgcJvMY1kRe6,No Peace,1JSanboctECdzwkzLTbys0,Trash Talk,68066,FALSE,17,0.551,0.852,7,-8.744,1,0.162,2e-4,0.723,0.215,0.212,147.233,audio_features,spotify:track:1jERSa99iNTgcJvMY1kRe6,https://api.spotify.com/v1/tracks/1jERSa99iNTgcJvMY1kRe6,https://api.spotify.com/v1/audio-analysis/1jERSa99iNTgcJvMY1kRe6,68067,4
Mars Mantra,3Ea9PGTteenj6z1qKhOCbs,0TYuANbT6VNT6MpcQi3yUy,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,78440,FALSE,0,0.151,0.726,2,-8.313,0,0.0434,0.00246,0.714,0.0965,0.287,78.808,audio_features,spotify:track:0TYuANbT6VNT6MpcQi3yUy,https://api.spotify.com/v1/tracks/0TYuANbT6VNT6MpcQi3yUy,https://api.spotify.com/v1/audio-analysis/0TYuANbT6VNT6MpcQi3yUy,78440,4
Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,42RCMswm9LUAlHK8YpfqM2,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,270920,FALSE,0,0.373,0.98,6,-4.945,0,0.103,5.98e-6,0.3,0.277,0.111,102.842,audio_features,spotify:track:42RCMswm9LUAlHK8YpfqM2,https://api.spotify.com/v1/tracks/42RCMswm9LUAlHK8YpfqM2,https://api.spotify.com/v1/audio-analysis/42RCMswm9LUAlHK8YpfqM2,270920,4
Death To The World,3Ea9PGTteenj6z1qKhOCbs,48n3gfQhKt75VbllCo0wHP,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,293106,FALSE,0,0.404,0.991,6,-4.862,0,0.0902,9.47e-6,0.0327,0.193,0.12,102.661,audio_features,spotify:track:48n3gfQhKt75VbllCo0wHP,https://api.spotify.com/v1/tracks/48n3gfQhKt75VbllCo0wHP,https://api.spotify.com/v1/audio-analysis/48n3gfQhKt75VbllCo0wHP,293107,4
From Flood Into Fire,3Ea9PGTteenj6z1qKhOCbs,3DbSVLVM9UkKziVYFspi2K,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,325560,FALSE,0,0.249,0.982,2,-5.173,0,0.215,2.06e-5,0.623,0.335,0.0633,100.953,audio_features,spotify:track:3DbSVLVM9UkKziVYFspi2K,https://api.spotify.com/v1/tracks/3DbSVLVM9UkKziVYFspi2K,https://api.spotify.com/v1/audio-analysis/3DbSVLVM9UkKziVYFspi2K,325560,4
Civilization Collapse,3Ea9PGTteenj6z1qKhOCbs,0HGfiEb07UvrTiTFJcgc3b,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,253373,FALSE,0,0.256,0.982,0,-5.208,0,0.233,5.16e-6,0.639,0.209,0.102,141.085,audio_features,spotify:track:0HGfiEb07UvrTiTFJcgc3b,https://api.spotify.com/v1/tracks/0HGfiEb07UvrTiTFJcgc3b,https://api.spotify.com/v1/audio-analysis/0HGfiEb07UvrTiTFJcgc3b,253373,4
United in Hate,3Ea9PGTteenj6z1qKhOCbs,2SZqPbGbsJeQsGfyvqHcuS,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,270533,FALSE,0,0.311,0.972,10,-5.654,1,0.152,8.14e-5,0.291,0.135,0.109,111.713,audio_features,spotify:track:2SZqPbGbsJeQsGfyvqHcuS,https://api.spotify.com/v1/tracks/2SZqPbGbsJeQsGfyvqHcuS,https://api.spotify.com/v1/audio-analysis/2SZqPbGbsJeQsGfyvqHcuS,270533,4
"The Few, The Proud, The Broken",3Ea9PGTteenj6z1qKhOCbs,7yIE4O583ZbaLqubvVjKSv,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,277466,FALSE,0,0.274,0.965,2,-5.065,1,0.0931,8.27e-6,0.192,0.325,0.333,122.702,audio_features,spotify:track:7yIE4O583ZbaLqubvVjKSv,https://api.spotify.com/v1/tracks/7yIE4O583ZbaLqubvVjKSv,https://api.spotify.com/v1/audio-analysis/7yIE4O583ZbaLqubvVjKSv,277467,4
"Your Heaven, My Hell",3Ea9PGTteenj6z1qKhOCbs,4aREdv4V0W8A3CVjm50Pfv,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,353026,FALSE,0,0.245,0.973,2,-5.788,0,0.121,1.11e-4,0.453,0.305,0.179,141.171,audio_features,spotify:track:4aREdv4V0W8A3CVjm50Pfv,https://api.spotify.com/v1/tracks/4aREdv4V0W8A3CVjm50Pfv,https://api.spotify.com/v1/audio-analysis/4aREdv4V0W8A3CVjm50Pfv,353027,4
Victory Will Come,3Ea9PGTteenj6z1qKhOCbs,4xm9EuN5Do0ZqhBxE3BWVB,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,254093,FALSE,0,0.343,0.981,7,-4.934,0,0.114,6.52e-6,0.198,0.423,0.206,100.344,audio_features,spotify:track:4xm9EuN5Do0ZqhBxE3BWVB,https://api.spotify.com/v1/tracks/4xm9EuN5Do0ZqhBxE3BWVB,https://api.spotify.com/v1/audio-analysis/4xm9EuN5Do0ZqhBxE3BWVB,254093,4
Until Our Paths Cross Again,3Ea9PGTteenj6z1qKhOCbs,64lBaFNgHsVQovIJrjkeJj,Phantom Antichrist,3Ea9PGTteenj6z1qKhOCbs,Kreator,348720,FALSE,0,0.229,0.977,7,-5.733,0,0.107,5.62e-5,0.423,0.232,0.119,157.146,audio_features,spotify:track:64lBaFNgHsVQovIJrjkeJj,https://api.spotify.com/v1/tracks/64lBaFNgHsVQovIJrjkeJj,https://api.spotify.com/v1/audio-analysis/64lBaFNgHsVQovIJrjkeJj,348720,3
Intro: Mars Mantra - Live,0u5j1QQIaEWlS4G4FBNWBF,0ZlmtMNFcUT7zzEp1BEXrO,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,85040,FALSE,0,0.201,0.847,2,-7.867,0,0.0445,7.98e-4,0.776,0.451,0.147,132.613,audio_features,spotify:track:0ZlmtMNFcUT7zzEp1BEXrO,https://api.spotify.com/v1/tracks/0ZlmtMNFcUT7zzEp1BEXrO,https://api.spotify.com/v1/audio-analysis/0ZlmtMNFcUT7zzEp1BEXrO,85040,4
Extreme Aggression - Live,0u5j1QQIaEWlS4G4FBNWBF,1j84t1h5FjshtVhTWQb9aO,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,271026,FALSE,0,0.236,0.991,2,-5.643,1,0.0857,9.11e-6,0.186,0.377,0.106,105.96,audio_features,spotify:track:1j84t1h5FjshtVhTWQb9aO,https://api.spotify.com/v1/tracks/1j84t1h5FjshtVhTWQb9aO,https://api.spotify.com/v1/audio-analysis/1j84t1h5FjshtVhTWQb9aO,271027,4
People Of The Lie - Live,0u5j1QQIaEWlS4G4FBNWBF,0NOM8ZDJZRK9Yll9OglL5S,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,199826,FALSE,0,0.383,0.954,2,-5.171,1,0.0606,1.03e-4,0.00106,0.854,0.29,92.991,audio_features,spotify:track:0NOM8ZDJZRK9Yll9OglL5S,https://api.spotify.com/v1/tracks/0NOM8ZDJZRK9Yll9OglL5S,https://api.spotify.com/v1/audio-analysis/0NOM8ZDJZRK9Yll9OglL5S,199827,4
Death To The World - Live,0u5j1QQIaEWlS4G4FBNWBF,0t3GYZ4OqMMlb69UoDCi6I,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,312853,FALSE,0,0.222,0.978,2,-5.118,1,0.0915,7.48e-6,0.00269,0.833,0.169,104.591,audio_features,spotify:track:0t3GYZ4OqMMlb69UoDCi6I,https://api.spotify.com/v1/tracks/0t3GYZ4OqMMlb69UoDCi6I,https://api.spotify.com/v1/audio-analysis/0t3GYZ4OqMMlb69UoDCi6I,312853,4
Endless Pain - Live,0u5j1QQIaEWlS4G4FBNWBF,203E1oYIF6ju7MUPwTTkVY,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,207760,FALSE,0,0.222,0.98,2,-5.731,1,0.12,3.24e-5,4.31e-4,0.541,0.0638,99.981,audio_features,spotify:track:203E1oYIF6ju7MUPwTTkVY,https://api.spotify.com/v1/tracks/203E1oYIF6ju7MUPwTTkVY,https://api.spotify.com/v1/audio-analysis/203E1oYIF6ju7MUPwTTkVY,207760,4
Betrayer - Live,0u5j1QQIaEWlS4G4FBNWBF,27iyd44Hlp34lgLpXG7NMp,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,255600,FALSE,0,0.257,0.977,2,-5.474,1,0.108,9.38e-6,0.282,0.937,0.208,105.969,audio_features,spotify:track:27iyd44Hlp34lgLpXG7NMp,https://api.spotify.com/v1/tracks/27iyd44Hlp34lgLpXG7NMp,https://api.spotify.com/v1/audio-analysis/27iyd44Hlp34lgLpXG7NMp,255600,4
Amok Run - Live Bonus,0u5j1QQIaEWlS4G4FBNWBF,2CQe3b32ZxYHT0EU7UBe8x,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,268533,FALSE,0,0.227,0.999,0,-3.74,0,0.271,3.08e-4,4.86e-6,0.535,0.0323,109.415,audio_features,spotify:track:2CQe3b32ZxYHT0EU7UBe8x,https://api.spotify.com/v1/tracks/2CQe3b32ZxYHT0EU7UBe8x,https://api.spotify.com/v1/audio-analysis/2CQe3b32ZxYHT0EU7UBe8x,268533,4
Phantom Antichrist - Live,0u5j1QQIaEWlS4G4FBNWBF,3cmRdgMUzpMI6Jxt069xvh,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,275040,FALSE,0,0.28,0.978,7,-5.289,1,0.083,5.42e-6,0.0102,0.958,0.193,104.427,audio_features,spotify:track:3cmRdgMUzpMI6Jxt069xvh,https://api.spotify.com/v1/tracks/3cmRdgMUzpMI6Jxt069xvh,https://api.spotify.com/v1/audio-analysis/3cmRdgMUzpMI6Jxt069xvh,275040,4
From Flood Into Fire - Live,0u5j1QQIaEWlS4G4FBNWBF,48rXiJuM9yArg5pVVCwriE,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,349680,FALSE,0,0.222,0.966,2,-5.725,0,0.15,4.91e-5,0.0201,0.96,0.0921,103.341,audio_features,spotify:track:48rXiJuM9yArg5pVVCwriE,https://api.spotify.com/v1/tracks/48rXiJuM9yArg5pVVCwriE,https://api.spotify.com/v1/audio-analysis/48rXiJuM9yArg5pVVCwriE,349680,4
Enemy Of God - Live,0u5j1QQIaEWlS4G4FBNWBF,32DsddFrKdHEDVazo6FtMd,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,366160,FALSE,0,0.252,0.977,7,-5.056,1,0.12,1.24e-5,5.68e-4,0.915,0.111,107.051,audio_features,spotify:track:32DsddFrKdHEDVazo6FtMd,https://api.spotify.com/v1/tracks/32DsddFrKdHEDVazo6FtMd,https://api.spotify.com/v1/audio-analysis/32DsddFrKdHEDVazo6FtMd,366160,4
Phobia - Live,0u5j1QQIaEWlS4G4FBNWBF,517unoshqVjjgjtz0JyYDr,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,211093,FALSE,0,0.367,0.967,6,-5.652,0,0.0716,2.9e-5,5.6e-4,0.951,0.328,97.32,audio_features,spotify:track:517unoshqVjjgjtz0JyYDr,https://api.spotify.com/v1/tracks/517unoshqVjjgjtz0JyYDr,https://api.spotify.com/v1/audio-analysis/517unoshqVjjgjtz0JyYDr,211093,4
Hordes Of Chaos - Live,0u5j1QQIaEWlS4G4FBNWBF,4CIzUQtibOaOIm4coJmpoI,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,317626,FALSE,0,0.209,0.985,2,-4.917,1,0.126,1.88e-5,2.1e-4,0.356,0.079,106.47,audio_features,spotify:track:4CIzUQtibOaOIm4coJmpoI,https://api.spotify.com/v1/tracks/4CIzUQtibOaOIm4coJmpoI,https://api.spotify.com/v1/audio-analysis/4CIzUQtibOaOIm4coJmpoI,317627,4
Civilization Collapse (Big Bang) - Live,0u5j1QQIaEWlS4G4FBNWBF,4JPqlJCzEmIE8SR84FBDMN,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,243973,FALSE,0,0.195,0.983,7,-5.199,0,0.171,2.84e-6,0.00683,0.535,0.0943,143.912,audio_features,spotify:track:4JPqlJCzEmIE8SR84FBDMN,https://api.spotify.com/v1/tracks/4JPqlJCzEmIE8SR84FBDMN,https://api.spotify.com/v1/audio-analysis/4JPqlJCzEmIE8SR84FBDMN,243973,4
Voices Of The Dead - Live,0u5j1QQIaEWlS4G4FBNWBF,7rxhVYmE4etSHr1vsONzFX,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,309573,FALSE,0,0.263,0.957,2,-6.083,0,0.317,1.48e-4,0.00113,0.676,0.0955,76.52,audio_features,spotify:track:7rxhVYmE4etSHr1vsONzFX,https://api.spotify.com/v1/tracks/7rxhVYmE4etSHr1vsONzFX,https://api.spotify.com/v1/audio-analysis/7rxhVYmE4etSHr1vsONzFX,309573,4
Coma Of Souls (Intro Only) - Live,0u5j1QQIaEWlS4G4FBNWBF,5ntDdmKpspy8Xp8cms8YGM,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,38946,FALSE,0,0.375,0.997,7,-6.661,1,0.0974,0,0.586,0.49,0.273,143.368,audio_features,spotify:track:5ntDdmKpspy8Xp8cms8YGM,https://api.spotify.com/v1/tracks/5ntDdmKpspy8Xp8cms8YGM,https://api.spotify.com/v1/audio-analysis/5ntDdmKpspy8Xp8cms8YGM,38947,4
Pleasure To Kill - Live,0u5j1QQIaEWlS4G4FBNWBF,3Xo5bUAZ0YLsc8dKXlNjcA,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,253840,FALSE,0,0.233,0.988,2,-5.765,1,0.106,2.63e-6,0.32,0.906,0.0981,109.52,audio_features,spotify:track:3Xo5bUAZ0YLsc8dKXlNjcA,https://api.spotify.com/v1/tracks/3Xo5bUAZ0YLsc8dKXlNjcA,https://api.spotify.com/v1/audio-analysis/3Xo5bUAZ0YLsc8dKXlNjcA,253840,4
Intro 2:The Patriarch - Live,0u5j1QQIaEWlS4G4FBNWBF,7kso0QikIlaldPr4wDTase,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,56040,FALSE,0,0.158,0.473,10,-10.448,1,0.0406,5.2e-5,0.843,0.421,0.423,108.317,audio_features,spotify:track:7kso0QikIlaldPr4wDTase,https://api.spotify.com/v1/tracks/7kso0QikIlaldPr4wDTase,https://api.spotify.com/v1/audio-analysis/7kso0QikIlaldPr4wDTase,56040,4
Violent Revolution - Live,0u5j1QQIaEWlS4G4FBNWBF,6AfG88EvnoDkEwG6ygRMPf,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,456533,FALSE,0,0.245,0.925,7,-6.626,0,0.0923,4.25e-4,0.0128,0.294,0.0711,138.341,audio_features,spotify:track:6AfG88EvnoDkEwG6ygRMPf,https://api.spotify.com/v1/tracks/6AfG88EvnoDkEwG6ygRMPf,https://api.spotify.com/v1/audio-analysis/6AfG88EvnoDkEwG6ygRMPf,456533,4
United In Hate - Live,0u5j1QQIaEWlS4G4FBNWBF,7Dqb7MnoLyv0CPUVRE0kPF,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,229386,FALSE,0,0.212,0.989,7,-4.918,1,0.125,1.2e-5,0.00331,0.891,0.1,106.88,audio_features,spotify:track:7Dqb7MnoLyv0CPUVRE0kPF,https://api.spotify.com/v1/tracks/7Dqb7MnoLyv0CPUVRE0kPF,https://api.spotify.com/v1/audio-analysis/7Dqb7MnoLyv0CPUVRE0kPF,229387,4
Flag Of Hate/Tormentor - Live,0u5j1QQIaEWlS4G4FBNWBF,5j7zbwGRVv1J5oYIwQr3VT,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,436613,FALSE,0,0.225,0.988,2,-5.154,1,0.135,7.77e-6,0.083,0.835,0.0585,113.015,audio_features,spotify:track:5j7zbwGRVv1J5oYIwQr3VT,https://api.spotify.com/v1/tracks/5j7zbwGRVv1J5oYIwQr3VT,https://api.spotify.com/v1/audio-analysis/5j7zbwGRVv1J5oYIwQr3VT,436613,4
Intro / The Pestilence - Live Bonus,0u5j1QQIaEWlS4G4FBNWBF,4VZCfR4g9PCO1VYkhlsTmv,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,808466,FALSE,0,0.241,0.999,9,-3.628,0,0.287,1.62e-5,0.00552,0.82,0.0302,119.062,audio_features,spotify:track:4VZCfR4g9PCO1VYkhlsTmv,https://api.spotify.com/v1/tracks/4VZCfR4g9PCO1VYkhlsTmv,https://api.spotify.com/v1/audio-analysis/4VZCfR4g9PCO1VYkhlsTmv,808467,4
Demon Prince - Live Bonus,0u5j1QQIaEWlS4G4FBNWBF,7zGFSmS9kiYrVPFFj8bNqf,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,329800,FALSE,0,0.236,0.999,0,-3.208,1,0.273,9.98e-6,0.00214,0.942,0.0298,108.761,audio_features,spotify:track:7zGFSmS9kiYrVPFFj8bNqf,https://api.spotify.com/v1/tracks/7zGFSmS9kiYrVPFFj8bNqf,https://api.spotify.com/v1/audio-analysis/7zGFSmS9kiYrVPFFj8bNqf,329800,4
When The Sun Burns Red - Live Bonus,0u5j1QQIaEWlS4G4FBNWBF,2UQWx4I22lXXAHFOYSmFw3,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,353693,FALSE,0,0.24,0.999,7,-3.387,1,0.403,5.24e-5,0.00761,0.943,0.0317,109.066,audio_features,spotify:track:2UQWx4I22lXXAHFOYSmFw3,https://api.spotify.com/v1/tracks/2UQWx4I22lXXAHFOYSmFw3,https://api.spotify.com/v1/audio-analysis/2UQWx4I22lXXAHFOYSmFw3,353693,4
War Curse - Live Bonus,0u5j1QQIaEWlS4G4FBNWBF,5LR5aVi4VWfdQe4gvidrxa,Dying Alive,0u5j1QQIaEWlS4G4FBNWBF,Kreator,263080,FALSE,0,0.225,0.997,9,-3.512,0,0.177,0.00226,7.3e-4,0.687,0.0396,110.377,audio_features,spotify:track:5LR5aVi4VWfdQe4gvidrxa,https://api.spotify.com/v1/tracks/5LR5aVi4VWfdQe4gvidrxa,https://api.spotify.com/v1/audio-analysis/5LR5aVi4VWfdQe4gvidrxa,263080,4
The Number Of The Beast,6jMCgQNvdU5804MiFuaIOw,3L6wykfK55m14dmHE03lb4,Phantom Antichrist,6jMCgQNvdU5804MiFuaIOw,Kreator,261712,FALSE,0,0.359,0.954,7,-6.322,1,0.0531,7.17e-5,0.15,0.313,0.342,102.22,audio_features,spotify:track:3L6wykfK55m14dmHE03lb4,https://api.spotify.com/v1/tracks/3L6wykfK55m14dmHE03lb4,https://api.spotify.com/v1/audio-analysis/3L6wykfK55m14dmHE03lb4,261713,4
House,6ERdECGiBFK9EYh6E60HUI,6PYQWArLvG6QLhQXK0Z3YU,House,6ERdECGiBFK9EYh6E60HUI,Kindness,217253,FALSE,9,0.718,0.442,1,-10.738,0,0.0486,0.0759,4.37e-4,0.114,0.375,93.981,audio_features,spotify:track:6PYQWArLvG6QLhQXK0Z3YU,https://api.spotify.com/v1/tracks/6PYQWArLvG6QLhQXK0Z3YU,https://api.spotify.com/v1/audio-analysis/6PYQWArLvG6QLhQXK0Z3YU,217253,4
Seod - Zdar Dub,6ERdECGiBFK9EYh6E60HUI,5Sq0Qoo1PyPKz4xK6CIOCG,House,6ERdECGiBFK9EYh6E60HUI,Kindness,568680,FALSE,4,0.77,0.485,5,-13.317,0,0.0459,0.0723,0.443,0.12,0.0349,110.906,audio_features,spotify:track:5Sq0Qoo1PyPKz4xK6CIOCG,https://api.spotify.com/v1/tracks/5Sq0Qoo1PyPKz4xK6CIOCG,https://api.spotify.com/v1/audio-analysis/5Sq0Qoo1PyPKz4xK6CIOCG,568680,4
Swingin' Party - Drumless,6ERdECGiBFK9EYh6E60HUI,67P1vrzgCAoUbj8pWH6kUm,House,6ERdECGiBFK9EYh6E60HUI,Kindness,231120,FALSE,6,0.629,0.328,9,-14.82,1,0.0406,0.932,0.0962,0.111,0.0419,109.921,audio_features,spotify:track:67P1vrzgCAoUbj8pWH6kUm,https://api.spotify.com/v1/tracks/67P1vrzgCAoUbj8pWH6kUm,https://api.spotify.com/v1/audio-analysis/67P1vrzgCAoUbj8pWH6kUm,231120,3
Gee Up - Erol Alkan's Extended Rework,6ERdECGiBFK9EYh6E60HUI,5J2HgZKmG9PzNNCIUKiQs8,House,6ERdECGiBFK9EYh6E60HUI,Kindness,416253,FALSE,6,0.859,0.808,5,-6.623,0,0.047,0.0314,0.473,0.129,0.808,115.997,audio_features,spotify:track:5J2HgZKmG9PzNNCIUKiQs8,https://api.spotify.com/v1/tracks/5J2HgZKmG9PzNNCIUKiQs8,https://api.spotify.com/v1/audio-analysis/5J2HgZKmG9PzNNCIUKiQs8,416253,4
Nexion 218,4va3x8PEXjTkguSQy70YPw,7d3H7sONnmzEUUUvqOguTE,Reinkaos,4va3x8PEXjTkguSQy70YPw,Dissection,92240,FALSE,28,0.586,0.707,9,-8.487,1,0.0366,3.72e-4,0.896,0.345,0.187,131.554,audio_features,spotify:track:7d3H7sONnmzEUUUvqOguTE,https://api.spotify.com/v1/tracks/7d3H7sONnmzEUUUvqOguTE,https://api.spotify.com/v1/audio-analysis/7d3H7sONnmzEUUUvqOguTE,92240,4
Beyond The Horizon,4va3x8PEXjTkguSQy70YPw,53JCAbFu92Rmx6yvg3W4hs,Reinkaos,4va3x8PEXjTkguSQy70YPw,Dissection,319960,FALSE,31,0.453,0.933,0,-4.253,0,0.0877,9e-6,0.148,0.21,0.553,164.996,audio_features,spotify:track:53JCAbFu92Rmx6yvg3W4hs,https://api.spotify.com/v1/tracks/53JCAbFu92Rmx6yvg3W4hs,https://api.spotify.com/v1/audio-analysis/53JCAbFu92Rmx6yvg3W4hs,319960,4
